id,name,inn,cluster,status,year,trl,irl,mrl,crl,patent_count,has_ai,tech_count,industry_count,product_count,max_revenue,max_profit,score_tech_maturity,score_innovation,score_market_potential,score_team_readiness,score_financial_health,score_overall
735a6b70317424ec6b6b25165ab9807d,ИЦ ТУРОПЛАСТ,5074073490,Энерготех,active,2022,7,7,7,6,2,0,2,3,1,6240000.0,161000.0,7.61,5.13,8.3,6.67,3.7,6.33
6851cdfae0605b139a6e118a6f9049ad,СПЕЦВИДЕОАНАЛИТИКА,7813295265,Энерготех,active,2017,5,6,7,3,5,1,3,3,1,3127000.0,7024000.0,6.06,7.37,8.3,3.33,5.5,6.25
0750d91e90f6e2bdbd86fcc1b7e51b6f,ПЕТВИЗА,9701251496,ИТ,active,2023,5,3,5,2,3,1,3,3,1,0.0,0.0,4.5,6.37,5.8,2.22,2.0,4.29
201da99fd1a89bb77de0ed4d5ffb13ee,АЙДЕСК,7719498780,ИТ,active,2019,7,6,7,4,1,1,2,3,1,20047000.0,8667000.0,7.0,6.63,8.3,4.44,8.5,7.1
deed52f0aebf2e428e560f5a5134ca95,АЙ ДИ ЭФ ЛАБ,9731041552,ИТ,active,2019,9,7,9,7,1,1,6,2,3,789321000.0,85067000.0,9.11,8.5,8.4,7.78,8.0,8.42
0373f1f3f57a914c7e069f5537c263de,АЙКОН,9721207576,Промтех,active,2023,7,4,5,4,1,0,2,4,2,0.0,0.0,5.89,5.13,7.6,4.44,2.0,5.09
1bfe2fac048598892131408ae62633bc,БРС,7728369766,Биомедицина,active,2017,5,4,4,4,0,0,4,2,1,2504778000.0,90247000.0,4.83,4.27,7.8,4.44,9.8,6.25
e13432fe6f29f1f5931b5d71207fcfac,ИММЕРСМЕД,7722477148,ИТ,active,2019,1,4,1,3,7,1,3,3,2,35599000.0,71594000.0,2.28,6.03,8.6,3.33,9.0,5.8
98a69bb65467caa41da232d4ee9b78fb,ИМПАКТБИО,5836696044,Биомедицина,active,2021,4,4,3,5,7,0,4,3,1,49926000.0,724000.0,4.33,5.93,8.3,5.56,5.8,5.92
f41fc3f4eda0663aa45de9b37282620b,ИМПАКТ КАПИТАЛ,7730251698,ИТ,active,2019,7,1,7,3,6,0,1,2,1,524534000.0,148673000.0,5.44,5.73,4.8,3.33,10.0,5.97
8151c7924297c9de6e9adf0707f390e3,ИМВИЖН,7842197752,Биомедицина,active,2021,9,5,7,4,8,1,3,2,3,104000.0,0.0,7.5,8.7,8.4,4.44,2.9,6.54
371a7df747a65828528a6fc55ba0f3af,НАУКА-НТ,9731096382,Энерготех,active,2022,2,1,1,2,0,0,4,2,1,24000000.0,404000.0,1.67,3.27,4.8,2.22,4.9,3.34
e72822c8913c190cb62b1d6412823999,НЕЙРОСЕТИ,7733349229,ИТ,active,2019,9,6,7,7,12,0,2,3,2,108194000.0,27885000.0,8.28,7.3,8.6,7.78,7.1,7.84
e9f01c9eb8f4fd905a0acb399b289093,ИНДИГОЛАБ ИННОВАЦИИ,7726465190,ИТ,active,2020,7,7,7,5,2,1,4,2,2,180588000.0,925000.0,7.44,7.43,8.1,5.56,6.8,7.16
ae5611dc972677fc8e287fedb9645ca9,ПРОМЫШЛЕННЫЕ ТЕХНОЛОГИЧЕСКИЕ ИННОВАЦИИ,3808274720,Энерготех,active,2021,7,1,5,2,1,0,3,2,1,2281000.0,1237000.0,4.72,5.53,4.8,2.22,4.6,4.5
a1bfa9b11f6ea22d0c017489c58538c2,"ООО ""ИНЕКТИКА""",9725105470,Промтех,active,2022,2,1,2,4,1,1,3,3,2,9541000.0,2334000.0,2.28,5.37,5.6,4.44,4.4,4.31
094e76b78ef1553513f22331b3fa3f21,ИНЕТПАРТНЕРС,7716668151,ИТ,active,2010,2,6,2,2,2,0,1,2,2,3802000.0,0.0,3.33,3.07,8.1,2.22,5.0,4.4
d0c065cbec88d4b74ed8f613a43b1858,ИНФОДЕТАЛИ,7720852058,ИТ,active,2021,8,5,8,2,1,1,3,3,1,49020000.0,8395000.0,7.06,7.37,8.3,2.22,6.3,6.49
d44415cb34c403f327786b065c5ffe98,ИНДЖЕНЕР,7727428000,Энерготех,active,2019,9,8,7,4,1,0,3,2,1,100613000.0,20817000.0,8.33,6.2,7.8,4.44,7.5,7.05
17f324e88b12515b16610f25c2ec800e,ИНЛАЙН,7805355672,Биомедицина,active,2004,8,8,7,6,4,1,3,2,3,65297000.0,8483000.0,8.28,7.37,8.4,6.67,6.5,7.52
d60f1933b1e100a705742b672ac15500,ИННОФАРМ-ДВ,2540258400,Биомедицина,active,2020,7,2,7,3,6,0,4,4,3,4672000.0,430000.0,5.72,6.93,7.4,3.33,3.9,5.58
a958a1e88dbb0044695543f68770dcae,ХОЛДИНГ ИННОВАЦИЙ,7813629775,Промтех,active,2019,9,7,8,6,3,0,3,2,1,75758000.0,8014000.0,8.67,6.2,7.8,6.67,8.5,7.67
a1ca8213a93c655a152e16df6d6a7fc8,ИННО ПРО,7727440279,ИТ,active,2020,9,4,8,6,16,1,7,2,3,890473000.0,144547000.0,7.83,10.0,8.4,6.67,8.0,8.24
088379b208d6488f231b4462f7a0587b,ИННОВАТИКА ЛАБ,7730283347,ИТ,active,2022,0,1,0,6,5,1,0,0,4,179000000.0,87660000.0,3.19,4.5,4.7,6.67,7.4,5.12
ddcf9d8ccfb538e4fcb39fcb4aa88a3e,МЕТРИКА Б,1659206816,ИТ,active,2020,8,4,8,4,3,1,5,2,2,53522000.0,13243000.0,7.11,8.17,8.1,4.44,6.5,7.0
cedc3f907916a2f809b348a95a5d471b,ИНСМАРТАВТОМАТИКА,7447291659,Энерготех,active,2019,6,6,3,6,8,0,5,3,4,12462000.0,7448000.0,5.83,7.0,9.2,6.67,6.5,7.0
d0ffa1f9916b4af37467c629a79ec5b5,ФЕЛИКС,1639029735,Биомедицина,active,2005,0,4,0,2,2,0,1,0,0,0.0,0.0,3.61,2.4,5.0,2.22,2.0,3.12
902c8c54e4407712a512834f0ff086e8,ИНСКУЛТЕХ,9703098451,ИТ,active,2022,1,5,1,4,12,0,2,2,1,54417000.0,48856000.0,2.72,4.63,7.8,4.44,5.9,5.01
a87be48f89719c3f115a7f0cc24dfa88,МК ГРУПП,7805730637,ИТ,active,2018,9,7,9,5,2,1,3,3,2,751468000.0,70515000.0,8.78,7.7,8.6,5.56,8.0,7.89
dfcf9395c6be71554dba0f3f9828db9c,ТРАНСТРИБОЛОГИК,7731324437,Энерготех,active,2016,2,1,1,2,2,0,3,3,1,3671000.0,226000.0,1.67,3.87,5.3,2.22,5.3,3.64
3a68ad9723841ddb6bd1e02006555579,ИНСТЕЙТ,7726454134,Энерготех,active,2019,6,3,7,5,3,0,2,2,5,44530000.0,32066000.0,5.94,4.8,8.0,5.56,7.5,6.38
a9a6d52e913a69824c108b80fe4abd33,ИНДЕО ЛАБ,6684042511,Энерготех,active,2022,2,3,1,2,2,0,3,3,1,3981000.0,268000.0,2.22,3.87,7.3,2.22,5.9,4.3
cda08f2163ef66276bf487710d65a581,ИНТЕЛАР,9731012382,Энерготех,active,2018,8,7,8,4,0,0,3,2,1,12517000.0,6611000.0,7.94,4.87,7.8,4.44,6.5,6.49
4ca7e47923d19a9ae7b128fd5f9232f9,ИНТЕЛЛИТЕХ,9724095927,Энерготех,active,2022,2,7,2,6,2,0,2,2,2,8354000.0,3876000.0,4.28,3.47,8.1,6.67,5.6,5.5
3b53afbc74d0d8d95e0b7c89d86153b5,МАКАО ИТ,6453175105,ИТ,active,2023,2,4,2,5,4,1,3,3,1,1850000.0,47000.0,3.28,5.37,8.3,5.56,3.7,5.13
5d822b22880e40c0299639729abff0f4,ИНТЕРКОННЕКТ,9731016098,Промтех,active,2018,8,7,7,5,14,1,5,2,4,354154000.0,196601000.0,7.83,9.67,8.7,5.56,8.0,8.06
eba770884b7ae8cd421b63f10ca2ef50,ИНТЕРРА,9731075223,ИТ,active,2021,0,1,0,2,0,0,1,0,0,892000.0,0.0,1.53,1.4,3.5,2.22,3.3,2.36
970c72b8dc0aecbab3519e8da3d6f5f2,ИТС,9715398499,Промтех,active,2021,8,6,7,4,2,0,5,3,2,18928000.0,7525000.0,7.39,6.67,8.6,4.44,6.3,6.83
b46f352f708976d0408db8109b1ad599,АЙВИ,9721086018,Промтех,active,2019,5,5,4,3,0,1,2,2,1,6000000.0,4334000.0,4.94,4.97,7.8,3.33,4.2,5.13
b4b3d9136ed9bac03d99a01be84a3598,МАСТ РУС,1655471299,ИТ,active,2022,7,6,7,5,0,1,3,3,1,1680000.0,0.0,7.17,6.03,8.3,5.56,5.6,6.61
cff7e169b2e2ddd3f16d302f6d9ad846,ИОНОСКОП,9718157029,Энерготех,active,2020,1,3,4,3,6,0,3,3,1,0.0,0.0,2.83,4.53,5.8,3.33,2.0,3.68
9656ab419c74f5d3c1ba14859fccd761,ИОТЕРРА,9725149981,Промтех,active,2024,6,3,5,4,1,0,3,3,1,0.0,2000.0,5.22,5.2,5.8,4.44,2.5,4.67
830fd91c34a652f2ab336ed514187fb3,ИНПЦ ПИЛОТ,7703778260,Энерготех,active,2012,9,7,8,5,5,0,2,2,1,114929000.0,52795000.0,8.5,6.8,7.8,5.56,8.0,7.48
da31a9363bb4601d3f048b1ef92c95d7,АЙПИ ВЕБ-СЕРВИСЫ,9731055033,ИТ,active,2019,9,1,7,4,29,0,1,2,2,81815000.0,92244000.0,6.39,6.9,5.1,4.44,6.8,6.02
a1b6e50a6d71e64b1806ecb44b5b27a2,АЙКЬЮНЕРДЖИ,7725325760,Энерготех,active,2016,0,8,0,4,1,1,3,0,0,66645000.0,20910000.0,7.22,4.7,6.5,4.44,6.5,6.01
c35d36126d7885fdc0ae51d4e287dde8,ПЛАТФОРМА ТЕХНОЛОГИЙ,9715315260,ИТ,active,2018,8,7,8,5,2,1,3,2,1,21276000.0,2186000.0,8.11,7.37,7.8,5.56,8.0,7.49
1e054fd77d12fa30ff966de74ca811a3,ИРВУД,7203393511,Энерготех,active,2016,2,6,2,4,3,1,4,2,1,82288000.0,63119000.0,3.67,5.77,7.8,4.44,7.0,5.7
83f64616e012c33474a4a1210d5c50c6,АЙРИМ,5001128637,Биомедицина,active,2019,4,3,3,4,7,1,4,3,2,159000.0,0.0,3.89,7.43,7.6,4.44,2.9,5.23
c36fb1b7e5cbe4de9899f8bb3c68bb88,ЗАВОД ААМИКС,7806555931,Энерготех,active,2019,0,1,0,4,0,0,0,0,0,172904000.0,9132000.0,2.36,1.0,3.5,4.44,7.5,3.66
7713bcb75d8b3d33a7ca0df6cc4f3288,ИТЦ ГЕОЛОГ,7203303187,Энерготех,active,2014,2,1,1,4,1,0,2,1,1,163473000.0,26473000.0,2.0,3.47,4.3,4.44,7.5,4.22
b86c973aae6cd2665aa6827012d21f62,КУКИС ИТ,9704232540,ИТ,active,2023,9,6,7,5,0,0,2,2,2,97948000.0,50243000.0,7.94,4.8,8.1,5.56,6.2,6.64
ee10a324463d7a5d67c18ee3fee8fdbc,ИТОРУМ ЭМ АР,7731335125,Промтех,active,2016,2,7,2,4,2,0,5,3,2,31266000.0,7596000.0,3.94,4.67,8.6,4.44,7.5,5.81
677478cb06623facff4e20e41dda7351,АЙТИКЬЮ ПРО,9717094288,ИТ,active,2020,5,1,1,3,0,1,1,1,1,247851000.0,38507000.0,3.0,4.57,4.3,3.33,7.5,4.52
c844eead4972c03071ae8b87606657de,ИТСЭЛАЙВ,9704219290,ИТ,active,2023,9,1,9,6,1,0,1,2,1,360319000.0,244224000.0,7.28,5.4,4.8,6.67,7.4,6.34
cddeca25474f34e983061f81376a8370,УМ,7730305632,Энерготех,active,2023,2,2,2,4,1,0,2,3,1,227000.0,0.0,2.56,3.47,6.3,4.44,2.7,3.8
d7cf30702c2e7eba407a96c0e2134872,ИТВОРКС МЕДИЦИНА,7813646097,Биомедицина,active,2020,9,7,8,6,2,0,2,2,2,33361000.0,15380000.0,8.67,5.8,8.1,6.67,6.3,7.21
c866c64943c6c8c7c1a8cded46fe4fc8,ИНТЕЛЛЕКТ УНИВЕРСИТЕТ,9703019107,ИТ,active,2020,5,6,3,5,6,1,4,2,1,21926000.0,975000.0,5.28,7.77,7.8,5.56,5.8,6.43
1a4d34c6c8eaf1d1975aa864b4f6fbba,ОМВ,7840071169,ИТ,active,2017,0,6,0,2,3,0,1,0,0,47310000.0,2476000.0,5.0,2.4,6.5,2.22,8.0,4.96
7deb5a75178207846ed0c5ea82bfcf82,ИВЛ ТУРБОТЕХНОЛОГИИ,6686136557,Промтех,active,2021,7,4,5,5,3,0,2,2,1,946000.0,781000.0,6.06,5.13,7.8,5.56,6.1,6.15
8e66f36417578e456776051ebfc6e7dc,АТОМ ЭКОЛОГИЯ,6685136547,Промтех,active,2017,9,6,8,6,0,0,3,2,1,29312000.0,5771000.0,8.39,5.2,7.8,6.67,5.9,6.88
951966688884f34a5050422dd4b78ba7,ИЗОТ,4217102421,Энерготех,active,2008,0,1,0,2,0,0,1,0,0,1073000.0,711000.0,1.53,1.4,3.5,2.22,7.0,3.1
a36ffef84e7fc2bad14b4efa1baaf3f4,ДЖЕТЛАБ,9731047547,Биомедицина,active,2019,7,6,7,5,0,0,2,3,1,3047000.0,0.0,7.17,4.13,8.3,5.56,6.0,6.31
eaaac1abfd96c4baeef456691e54cb1e,ФЛОРИШ,7723927907,ИТ,active,2014,0,4,0,6,6,0,0,0,0,97462000.0,9994000.0,5.28,3.0,6.5,6.67,8.5,5.92
5c34d7801478aaff110c26cd352e23bf,ЦИФРОВЫЕ ПЛАТЕЖИ,7728442470,ИТ,active,2018,9,7,7,5,3,1,9,6,8,34525000.0,6862000.0,8.22,8.5,10.0,5.56,8.5,8.29
74fe6e7afd2cc9e251487685708ff71a,КАЛИНА-АЙС,5256111164,Промтех,active,2012,6,1,6,6,2,0,2,3,1,6842000.0,1421000.0,5.28,4.8,5.3,6.67,4.6,5.26
62c538157bcd122fc3fdac05dc7f455d,КАРПОВ КУРСЫ,7811764627,ИТ,active,2021,8,9,9,4,0,0,3,2,1,426644000.0,55373000.0,8.78,4.87,7.8,4.44,7.6,6.91
1e11fde56c5c892059f827e485c123cb,ПИМПЭЙ КАССА,9731050349,ИТ,active,2019,6,6,4,6,1,1,3,2,2,307722000.0,216571000.0,6.11,6.7,8.1,6.67,8.0,7.09
228f13118b05c07b23e0bc255a1274d3,НПП КБ КООРДИНАТА,3019027668,Энерготех,active,2019,2,1,1,4,2,0,4,2,1,55000.0,3000.0,2.0,4.27,4.8,4.44,3.2,3.62
d6c4824dee34764c4dc6b0fe75b57e16,КБ НАСОСОСТРОЕНИЯ,7731338060,Энерготех,active,2016,9,7,7,5,0,0,4,3,1,70129000.0,46785000.0,8.22,5.6,8.3,5.56,8.3,7.33
6dd43a486af2f79da531ab35c60206e6,КБ РУССКИЕ АМФИБИИ,7731317084,Промтех,active,2016,8,6,7,6,6,0,3,3,1,29819000.0,7139000.0,7.72,6.87,8.3,6.67,6.5,7.26
95601593f258c49e3bd05478941bfb34,КИНЕМАК-ЭНЕРГО,9722073220,Энерготех,active,2024,2,3,2,3,0,0,3,3,1,25000.0,10000.0,2.67,2.87,7.3,3.33,3.0,3.8
490789a30d4323b7411ebe1c27126383,РПК,7714493756,Биомедицина,active,2022,9,7,9,4,4,0,1,1,2,106183000.0,2870000.0,8.61,5.4,7.6,4.44,6.4,6.7
77df8b82374567dacf8a2e5ba8bae369,РЕНЕРИУМ ПЛЮС,5906180224,Биомедицина,active,2024,2,1,1,3,0,1,2,2,1,0.0,0.0,1.83,3.97,3.3,3.33,2.0,2.81
7cf614ca8a78da83f0eb49735fba48ce,ЭКО-ГРАДИЕНТ,7743317089,Энерготех,active,2019,4,4,6,3,1,0,3,1,1,4373000.0,231000.0,4.83,4.53,7.3,3.33,4.3,4.94
e9cedc90bc39c02b62412e52d304a66d,КОЛЬКОТАР,9714012618,Промтех,active,2023,4,1,3,4,0,0,1,2,1,0.0,0.0,3.33,2.73,3.3,4.44,2.0,3.11
0e20d8171787382a9b2680338635d4d0,КОМПОНЕНТ,1650406401,Энерготех,active,2021,5,5,5,3,6,0,3,3,1,97752000.0,4501000.0,5.22,5.87,8.3,3.33,7.8,6.2
f748721e071d340aef272808fbae64ea,КОНТРОЛЬПРИБОР,5837055156,Промтех,active,2015,9,1,7,3,3,0,3,2,1,108086000.0,53369000.0,6.22,6.2,4.8,3.33,10.0,6.26
dc2f6fd633553275e44852d7cc7d80ed,КОРОЛАН НЕО,5031138079,Энерготех,active,2020,8,7,7,5,3,0,6,3,2,407220000.0,52045000.0,7.83,6.67,8.6,5.56,8.0,7.45
498f12dc32e09ec1c09d2d65dd1c6e92,К-ПЛЮС,9731061693,Энерготех,active,2020,2,4,2,3,2,0,2,3,1,1063000.0,366000.0,2.94,3.47,8.3,3.33,3.9,4.37
d080c1b9379d4664020a9a3e041abd45,РИТМ,9731011702,Промтех,active,2018,9,6,8,5,13,0,4,3,10,493684000.0,462196000.0,8.22,8.1,9.5,5.56,8.0,8.01
8d818ec6b5e5674bb3ba2c104eeb7cfa,ИНСТИТУТ К-ТЕХНОЛОГИЙ,7731357129,Энерготех,active,2017,2,5,1,4,3,0,4,3,1,0.0,0.0,3.11,4.27,6.8,4.44,2.0,4.06
3a651e1572c766be9a208d81a8317856,КВАНТРОН ГРУПП,6234189553,Промтех,active,2020,5,5,4,6,6,1,4,2,3,228486000.0,81847000.0,5.44,7.77,8.4,6.67,8.0,7.19
fcb32de1f5bacbb5e81ae33abfb2ee20,ПЛАТФОРМА КИН,7813649411,ИТ,active,2020,6,5,3,5,3,1,2,2,1,327568000.0,88950000.0,5.39,6.3,7.8,5.56,8.0,6.6
92e0e5335c707d0bf201a10d5c2e7e21,КИБЕРЛАБ,9726041814,ИТ,active,2023,0,8,0,6,1,0,0,0,0,387305000.0,106247000.0,8.06,2.0,6.5,6.67,7.4,6.19
dadb2bd7587f52118c540e683f845f05,ФАРМ-СИНТЕЗ ЛАБ,7731351416,Промтех,active,2017,2,1,2,2,1,0,3,2,1,45000000.0,4515000.0,1.94,3.87,4.8,2.22,6.0,3.75
51f1e2c1b05df54ad1563c36af75b7d1,ЛССР,9731011597,ИТ,active,2018,7,1,7,2,2,1,2,0,2,21712000.0,10328000.0,5.28,6.63,4.1,2.22,6.1,5.02
aa4b49394b014f8317d72515175f7da8,ЛАДУГА,6321369143,Промтех,active,2014,8,7,7,5,8,1,5,3,2,184701000.0,78718000.0,7.83,9.17,8.6,5.56,8.0,7.95
ce00dc6f4554428a96213de92f1f4129,ЛАМПЛИ,7807267693,ИТ,active,2023,0,1,0,2,2,0,0,0,0,0.0,26000.0,1.53,2.0,2.0,2.22,2.5,2.02
b7f8fde9fdb2465bc1c519a0b23c6351,ЛАНГЕЙМ ГЛОБАЛ,9719056087,ИТ,active,2023,0,5,0,4,0,0,0,0,0,0.0,0.0,5.14,1.0,5.0,4.44,2.0,3.55
c7cb9037718bdf78272ac6a35c2f204d,ЛАРТЕХ,7802630850,Энерготех,active,2017,9,8,9,7,20,0,3,4,9,1234621000.0,213611000.0,9.39,7.7,10.0,7.78,8.0,8.65
8264d60d9342e1a1a419583822dda4b7,ЛАЗЕРНЫЙ БИАТЛОН,6684045343,Промтех,active,2023,5,1,3,3,0,0,3,3,1,531000.0,7000.0,3.56,3.87,5.3,3.33,3.0,3.82
d1a8a7806515329f50117385a9b4249a,МС-ТЕХНОЛОГИЯ,9726078606,Биомедицина,active,2024,4,3,1,3,0,0,1,1,1,0.0,0.0,3.17,2.73,4.8,3.33,2.0,3.2
0c0b4f40aff9b317aedae03142d82093,ЛАСМЕРА,7708255224,ИТ,active,2015,9,3,7,4,5,1,5,3,2,33855000.0,27487000.0,6.94,9.5,7.6,4.44,6.1,7.04
270078143c581483c1720a7e55e28f7b,ВОЯЖ-Т,7704814400,ИТ,active,2012,9,8,8,7,1,1,5,2,1,67746000.0,1419000.0,9.11,8.5,7.8,7.78,5.8,7.86
0fa89f5ac7511ce414c17bdc54b2cfc8,Л-БИО,7716867615,Биомедицина,active,2017,4,3,3,4,4,0,3,2,1,1532000.0,3369000.0,3.89,4.53,6.8,4.44,5.8,5.07
cfda11764e8e67961d672b9c0d9b719b,Л-БИОАГРО,7716961230,Биомедицина,active,2021,2,1,1,2,0,0,3,2,1,1480000.0,2741000.0,1.67,2.87,4.8,2.22,4.4,3.16
cbb6d021eda043a8fa559f2b4e2ce77e,ЛАДОЖСКИЙ ДСК,7707206150,Энерготех,bankruptcy,1997,9,3,9,6,0,0,2,2,1,69009000.0,0.0,7.83,4.8,6.8,6.67,4.8,6.24
56d4690a4628d83f656db2cf2cf769bc,МДП-КИО,7731312689,Биомедицина,active,2016,7,1,7,3,0,0,1,2,1,117041000.0,58695000.0,5.44,3.73,4.8,3.33,8.0,5.17
ddc9710324769a188576f9ba9e3d0fe5,ЛЭНДЭР-ИНВЕСТ,9718134092,ИТ,active,2019,7,6,7,6,2,1,2,2,1,343641000.0,102405000.0,7.33,6.63,7.8,6.67,8.0,7.32
5e20b181de4ce0e0eab0c86f67fbafd8,ИШТАР,9703156047,ИТ,active,2023,8,5,7,4,2,0,3,3,1,578030000.0,9165000.0,7.11,5.87,8.3,4.44,6.9,6.66
e0e9e2757668bf9998f9f06e476c970d,ДАТА ПРОФИТ,6685206314,ИТ,active,2022,7,2,7,4,0,1,5,3,3,11782000.0,1332000.0,5.89,6.83,6.9,4.44,5.4,5.97
c04bff11f32ea69433f2d26131019e9d,ЛЕКСОР,4716045176,Промтех,active,2018,8,6,8,3,2,0,2,2,1,123045000.0,6848000.0,7.5,5.47,7.8,3.33,7.3,6.49
eca18f81b626c9cd13feeca3e032660f,ЛИИС ИНЖЕНЕРНЫЕ РЕШЕНИЯ,7813229590,Энерготех,active,2015,9,8,9,6,10,0,3,3,1,1522304000.0,165433000.0,9.22,7.7,8.3,6.67,8.0,8.11
09682c5cd5d8bfaaddbcd6beac3934e6,ЛАЙМ ЭЙЧ ДИ,2130132114,Промтех,active,2014,8,7,7,6,8,0,3,3,2,387143000.0,160933000.0,8.0,6.87,8.6,6.67,8.0,7.69
425752e35f8e0e593c0c3cab0d4fe532,ЛИНК ВЕЙВ,9731110911,Промтех,active,2023,2,4,1,5,1,0,2,2,1,1400000.0,0.0,3.0,3.47,7.8,5.56,3.2,4.48
6acedb02fb085c4218fdfe326eb9a6b6,ЛОГИСТАТ,9724005024,Промтех,active,2020,1,1,1,2,0,0,3,2,1,27149000.0,5423000.0,1.28,2.53,4.8,2.22,6.5,3.42
3ebe672bf358499951a221450263ae3f,ЛОЯЛ ГИФТ,5904404567,ИТ,active,2023,8,2,7,3,4,1,2,3,4,1325000.0,0.0,6.11,6.97,7.2,3.33,3.4,5.54
741a6315313ff3750d13dfc8696a1850,ЛЮМЛАЙН,7731328801,Биомедицина,active,2016,2,5,1,2,0,1,3,1,1,16323000.0,15514000.0,2.78,4.37,7.3,2.22,6.5,4.66
a594256d7a29e3d7c04424924c3ec68f,КАЛЕНДАРЬ БЕРЕМЕННОСТИ,9701157831,ИТ,active,2020,9,8,9,6,1,1,3,3,1,178293000.0,59539000.0,9.22,7.7,8.3,6.67,8.0,8.11
637751849f2e83323bf63120ce727522,ДЖИВИЭЙ,7708360980,ИТ,active,2019,1,1,1,3,0,1,4,0,1,81608000.0,45232000.0,1.44,4.43,3.8,3.33,6.5,3.81
9f63b2b8330913fb63af6ba804a082d8,МАЕД,9728010723,ИТ,active,2020,8,7,8,5,3,1,4,2,1,70867000.0,3023000.0,8.11,7.77,7.8,5.56,6.0,7.17
7f43cf00c1fe369abdaeb4ea2e8aeb1b,ТРЕТИС,7743369030,Биомедицина,active,2021,5,1,6,4,1,1,3,3,1,22388000.0,1480000.0,4.56,6.37,5.3,4.44,7.6,5.66
dab2589b1f7eac17c58768835289e5c4,МАКВЕС ГРУПП,9717082927,ИТ,active,2019,9,8,9,5,2,1,4,2,9,48857000.0,14162000.0,9.06,8.1,9.0,5.56,6.1,7.74
642b083d67ac04cc0c682f418a114f05,МАНДАРИНЛАБ,7731401106,ИТ,active,2018,9,8,8,6,3,0,3,2,1,123197000.0,27707000.0,8.94,6.2,7.8,6.67,7.5,7.54
cb4475608098b827f566a3c4908670ea,МАРАФОН,7729088084,Промтех,active,1993,1,5,3,5,8,0,3,3,1,309874000.0,29039000.0,3.44,4.53,8.3,5.56,7.5,5.76
b4e25deb00a18afd14f77c05ecf82612,МАРКА ИННОВАЦИЙ,9723140542,Промтех,active,2022,1,1,2,3,0,0,3,2,1,6321000.0,0.0,1.72,2.53,4.8,3.33,3.2,3.04
3b88650817ed92b0e78f095836294e5d,МС-ТЕХНОЛОГИИ,9731017920,Биомедицина,active,2018,3,1,3,4,0,0,4,1,2,0.0,0.0,2.94,3.6,3.1,4.44,2.0,3.14
8901f5d633954624bebd89a1692a31d4,МАСТ,3812163325,Промтех,active,2024,4,3,5,3,0,0,3,3,1,0.0,0.0,4.28,3.53,5.8,3.33,2.0,3.84
6abc0ef0444c05f4bb9a6437edfd6bff,ЮМАКС,7730681080,ИТ,active,2013,8,6,8,5,12,1,3,2,1,2811226000.0,139174000.0,7.83,8.87,7.8,5.56,8.0,7.72
247ffd01aa08a247e2c1407086ea93db,МОКС,9731082291,Энерготех,active,2021,9,7,7,6,1,0,5,2,1,229364000.0,0.0,8.39,7.0,7.8,6.67,5.6,7.18
999c24109b4944a9840165be09bbdabe,МЕДИАНАЦИЯ,7736602705,ИТ,active,2009,9,8,9,7,5,1,2,3,1,1697989000.0,41685000.0,9.39,8.3,8.3,7.78,7.5,8.33
6f0c36771b6bdaf7763cb44f55ba8bb1,КОНТЕНТ МОНИТОРИНГ,7453324239,ИТ,active,2018,1,3,2,4,0,0,2,2,1,9277000.0,691000.0,2.44,2.13,6.8,4.44,5.0,4.06
e9d08149fb6cdb19bb23f1c1513b4615,МИП МЕДНАВИГАТОР,7203565753,Биомедицина,active,2023,9,9,9,3,0,0,2,1,1,260000.0,0.0,9.0,4.8,7.3,3.33,2.7,5.71
dc4563efb35bf409516cbbdf19655f87,МЕДВИАР,9731000933,Биомедицина,active,2018,9,7,9,4,6,0,5,2,2,41243000.0,33627000.0,8.61,8.0,8.1,4.44,6.5,7.34
035b12a624823611cab590175a5b972f,ЭКЗОСИСТЕМЫ,9731045349,Биомедицина,active,2019,7,3,3,3,2,0,2,3,2,377000.0,0.0,4.89,5.13,7.6,3.33,2.7,4.81
a8d3d8a8e40130d9020c74cde6b9b6ef,МЕРЧЕРРИ,9731014936,ИТ,active,2018,3,7,3,4,1,0,1,2,1,3576000.0,1707000.0,4.61,3.4,7.8,4.44,7.0,5.46
ecdf8c9c9d7d2e10b0969ee2dd5bfa58,ЭЙАЙКЛОН,7720884892,ИТ,active,2022,9,1,7,1,1,0,2,3,1,65099000.0,3655000.0,5.89,5.8,5.3,1.11,5.4,4.94
79074cea8f784db70aadc3fd9130f3c1,МЕС-ТЕХНОЛОГИИ,3025030073,Промтех,active,2017,7,4,5,4,11,1,3,3,3,35139000.0,6663000.0,5.89,8.53,8.9,4.44,6.5,6.93
137c38e33ee76298ab364758ca3f0659,МЕТАЭРА,9726070491,ИТ,active,2024,2,1,1,4,0,0,1,1,1,0.0,0.0,2.0,2.07,2.8,4.44,2.0,2.54
e5f08b1d86e4aa051c7e1ee4c64bedf6,ПКБ МЕТРА-ИНЖИНИРИНГ,4025462318,Промтех,active,2022,0,1,0,1,0,0,1,0,0,0.0,4000.0,1.11,1.4,2.0,1.11,2.7,1.66
90702c47c87281508a3e0fab4842beaa,МЕТРА-ТЕХНОЛОДЖИ,5260494946,ИТ,active,2024,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,1.5
